id,split,image_path,source_image_path,row_index,question,answer,question_type,preprocess,preprocess_size
vqa_rad_train_001405_001405,train,data/processed/vqa_rad_320/train/vqa_rad_train_001405_001405.jpg,data/VQA_RAD/images/train/001405.jpg,1405,is the vertebral artery/basilar artery located in this image?,yes,,resize_bicubic_320,320
vqa_rad_train_001406_001406,train,data/processed/vqa_rad_320/train/vqa_rad_train_001406_001406.jpg,data/VQA_RAD/images/train/001406.jpg,1406,does this patient have an endotracheal tube placed?,no,,resize_bicubic_320,320
vqa_rad_train_001407_001407,train,data/processed/vqa_rad_320/train/vqa_rad_train_001407_001407.jpg,data/VQA_RAD/images/train/001407.jpg,1407,which lobe of the brain demonstrates a hyper-intense signal in this t2 weighted mri image?,the left occipital lobe,,resize_bicubic_320,320
vqa_rad_train_001408_001408,train,data/processed/vqa_rad_320/train/vqa_rad_train_001408_001408.jpg,data/VQA_RAD/images/train/001408.jpg,1408,does this cxr display pneumoperitoneum?,no,,resize_bicubic_320,320
vqa_rad_train_001409_001409,train,data/processed/vqa_rad_320/train/vqa_rad_train_001409_001409.jpg,data/VQA_RAD/images/train/001409.jpg,1409,is the appendix seen in this image ruptured?,no,,resize_bicubic_320,320
vqa_rad_train_001410_001410,train,data/processed/vqa_rad_320/train/vqa_rad_train_001410_001410.jpg,data/VQA_RAD/images/train/001410.jpg,1410,can the liver be seen in this image?,yes,,resize_bicubic_320,320
vqa_rad_train_001411_001411,train,data/processed/vqa_rad_320/train/vqa_rad_train_001411_001411.jpg,data/VQA_RAD/images/train/001411.jpg,1411,what imaging modality is seen here?,ct with gi and iv contrast,,resize_bicubic_320,320
vqa_rad_train_001412_001412,train,data/processed/vqa_rad_320/train/vqa_rad_train_001412_001412.jpg,data/VQA_RAD/images/train/001412.jpg,1412,can you see intraperitoneal bleeding in this ct?,no,,resize_bicubic_320,320
vqa_rad_train_001413_001413,train,data/processed/vqa_rad_320/train/vqa_rad_train_001413_001413.jpg,data/VQA_RAD/images/train/001413.jpg,1413,what vessel is seen just anterior to the spine enhancing with contrast?,the aorta,,resize_bicubic_320,320
vqa_rad_train_001414_001414,train,data/processed/vqa_rad_320/train/vqa_rad_train_001414_001414.jpg,data/VQA_RAD/images/train/001414.jpg,1414,what two large vessels are seen directly anterior to the spinal column?,the aorta and the inferior vena cava,,resize_bicubic_320,320
vqa_rad_train_001415_001415,train,data/processed/vqa_rad_320/train/vqa_rad_train_001415_001415.jpg,data/VQA_RAD/images/train/001415.jpg,1415,is the appendix seen in this image inflamed?,yes,,resize_bicubic_320,320
vqa_rad_train_001416_001416,train,data/processed/vqa_rad_320/train/vqa_rad_train_001416_001416.jpg,data/VQA_RAD/images/train/001416.jpg,1416,is there blurring of the grey-white matter junctions in the right temporal lobe?,yes,,resize_bicubic_320,320
vqa_rad_train_001417_001417,train,data/processed/vqa_rad_320/train/vqa_rad_train_001417_001417.jpg,data/VQA_RAD/images/train/001417.jpg,1417,does this image display the contents of the abdomen?,yes,,resize_bicubic_320,320
vqa_rad_train_001418_001418,train,data/processed/vqa_rad_320/train/vqa_rad_train_001418_001418.jpg,data/VQA_RAD/images/train/001418.jpg,1418,which side of the image is the thoracic mass located on?,left side,,resize_bicubic_320,320
vqa_rad_train_001419_001419,train,data/processed/vqa_rad_320/train/vqa_rad_train_001419_001419.jpg,data/VQA_RAD/images/train/001419.jpg,1419,was contrast used with this image?,yes,,resize_bicubic_320,320
vqa_rad_train_001420_001420,train,data/processed/vqa_rad_320/train/vqa_rad_train_001420_001420.jpg,data/VQA_RAD/images/train/001420.jpg,1420,does this image show a pleural effusion?,no,,resize_bicubic_320,320
vqa_rad_train_001421_001421,train,data/processed/vqa_rad_320/train/vqa_rad_train_001421_001421.jpg,data/VQA_RAD/images/train/001421.jpg,1421,where is the bleed?,subarachnoid,,resize_bicubic_320,320
vqa_rad_train_001422_001422,train,data/processed/vqa_rad_320/train/vqa_rad_train_001422_001422.jpg,data/VQA_RAD/images/train/001422.jpg,1422,what kind of brain bleed is this?,subarachnoid,,resize_bicubic_320,320
vqa_rad_train_001423_001423,train,data/processed/vqa_rad_320/train/vqa_rad_train_001423_001423.jpg,data/VQA_RAD/images/train/001423.jpg,1423,where is the enhancement in left rectus muscles?,medial rectus,,resize_bicubic_320,320
vqa_rad_train_001424_001424,train,data/processed/vqa_rad_320/train/vqa_rad_train_001424_001424.jpg,data/VQA_RAD/images/train/001424.jpg,1424,which rectus muscles are enhanced on the left?,medial rectus,,resize_bicubic_320,320
vqa_rad_train_001425_001425,train,data/processed/vqa_rad_320/train/vqa_rad_train_001425_001425.jpg,data/VQA_RAD/images/train/001425.jpg,1425,how do you tell which side is r vs l?,imagine the patient is laying down and you are looking from the feet,,resize_bicubic_320,320
vqa_rad_train_001426_001426,train,data/processed/vqa_rad_320/train/vqa_rad_train_001426_001426.jpg,data/VQA_RAD/images/train/001426.jpg,1426,how can you tell contrast has been give orally?,bowel contents light up on image,,resize_bicubic_320,320
vqa_rad_train_001427_001427,train,data/processed/vqa_rad_320/train/vqa_rad_train_001427_001427.jpg,data/VQA_RAD/images/train/001427.jpg,1427,is there no definitive border between the grey matter and white matter in the right temporal lobe?,yes,,resize_bicubic_320,320
vqa_rad_train_001428_001428,train,data/processed/vqa_rad_320/train/vqa_rad_train_001428_001428.jpg,data/VQA_RAD/images/train/001428.jpg,1428,is the saggital plane?,no,,resize_bicubic_320,320
vqa_rad_train_001429_001429,train,data/processed/vqa_rad_320/train/vqa_rad_train_001429_001429.jpg,data/VQA_RAD/images/train/001429.jpg,1429,what type of image is this?,chest xray,,resize_bicubic_320,320
vqa_rad_train_001430_001430,train,data/processed/vqa_rad_320/train/vqa_rad_train_001430_001430.jpg,data/VQA_RAD/images/train/001430.jpg,1430,is there evidence of pneumothorax?,no,,resize_bicubic_320,320
vqa_rad_train_001431_001431,train,data/processed/vqa_rad_320/train/vqa_rad_train_001431_001431.jpg,data/VQA_RAD/images/train/001431.jpg,1431,is there a pneumothorax?,no,,resize_bicubic_320,320
vqa_rad_train_001432_001432,train,data/processed/vqa_rad_320/train/vqa_rad_train_001432_001432.jpg,data/VQA_RAD/images/train/001432.jpg,1432,what side are the infarcts located?,bilateral,,resize_bicubic_320,320
vqa_rad_train_001433_001433,train,data/processed/vqa_rad_320/train/vqa_rad_train_001433_001433.jpg,data/VQA_RAD/images/train/001433.jpg,1433,where are the infarcts seen?,bilateral,,resize_bicubic_320,320
vqa_rad_train_001434_001434,train,data/processed/vqa_rad_320/train/vqa_rad_train_001434_001434.jpg,data/VQA_RAD/images/train/001434.jpg,1434,are the pulmonary arteries enlarged?,yes,,resize_bicubic_320,320
vqa_rad_train_001435_001435,train,data/processed/vqa_rad_320/train/vqa_rad_train_001435_001435.jpg,data/VQA_RAD/images/train/001435.jpg,1435,do the pulmonary arteries appear enlarged?,yes,,resize_bicubic_320,320
vqa_rad_train_001436_001436,train,data/processed/vqa_rad_320/train/vqa_rad_train_001436_001436.jpg,data/VQA_RAD/images/train/001436.jpg,1436,is this an mri?,yes,,resize_bicubic_320,320
vqa_rad_train_001437_001437,train,data/processed/vqa_rad_320/train/vqa_rad_train_001437_001437.jpg,data/VQA_RAD/images/train/001437.jpg,1437,how would you describe the lesions?,loculated,,resize_bicubic_320,320
vqa_rad_train_001438_001438,train,data/processed/vqa_rad_320/train/vqa_rad_train_001438_001438.jpg,data/VQA_RAD/images/train/001438.jpg,1438,is there evidence of portal venous congestion?,no,,resize_bicubic_320,320
vqa_rad_train_001439_001439,train,data/processed/vqa_rad_320/train/vqa_rad_train_001439_001439.jpg,data/VQA_RAD/images/train/001439.jpg,1439,what is one adjective to describe the lesion(s)?,loculated,,resize_bicubic_320,320
vqa_rad_train_001440_001440,train,data/processed/vqa_rad_320/train/vqa_rad_train_001440_001440.jpg,data/VQA_RAD/images/train/001440.jpg,1440,are the lesions in the cerebellum?,yes,,resize_bicubic_320,320
vqa_rad_train_001441_001441,train,data/processed/vqa_rad_320/train/vqa_rad_train_001441_001441.jpg,data/VQA_RAD/images/train/001441.jpg,1441,what kind of image is this?,chest x ray,,resize_bicubic_320,320
vqa_rad_train_001442_001442,train,data/processed/vqa_rad_320/train/vqa_rad_train_001442_001442.jpg,data/VQA_RAD/images/train/001442.jpg,1442,what modality is this?,chest x ray,,resize_bicubic_320,320
vqa_rad_train_001443_001443,train,data/processed/vqa_rad_320/train/vqa_rad_train_001443_001443.jpg,data/VQA_RAD/images/train/001443.jpg,1443,are the findings normal?,no,,resize_bicubic_320,320
vqa_rad_train_001444_001444,train,data/processed/vqa_rad_320/train/vqa_rad_train_001444_001444.jpg,data/VQA_RAD/images/train/001444.jpg,1444,is this a normal image?,no,,resize_bicubic_320,320
vqa_rad_train_001445_001445,train,data/processed/vqa_rad_320/train/vqa_rad_train_001445_001445.jpg,data/VQA_RAD/images/train/001445.jpg,1445,where is the enhancement in right rectus muscles?,medial and lateral rectus,,resize_bicubic_320,320
vqa_rad_train_001446_001446,train,data/processed/vqa_rad_320/train/vqa_rad_train_001446_001446.jpg,data/VQA_RAD/images/train/001446.jpg,1446,which rectus muscles are enhanced on the right?,medial and lateral rectus,,resize_bicubic_320,320
vqa_rad_train_001447_001447,train,data/processed/vqa_rad_320/train/vqa_rad_train_001447_001447.jpg,data/VQA_RAD/images/train/001447.jpg,1447,is this normal gallbladder finding?,no,,resize_bicubic_320,320
vqa_rad_train_001448_001448,train,data/processed/vqa_rad_320/train/vqa_rad_train_001448_001448.jpg,data/VQA_RAD/images/train/001448.jpg,1448,does the lesion demonstrate ring enhancement?,yes,,resize_bicubic_320,320
vqa_rad_train_001449_001449,train,data/processed/vqa_rad_320/train/vqa_rad_train_001449_001449.jpg,data/VQA_RAD/images/train/001449.jpg,1449,is the portal vein engorged?,no,,resize_bicubic_320,320
vqa_rad_train_001450_001450,train,data/processed/vqa_rad_320/train/vqa_rad_train_001450_001450.jpg,data/VQA_RAD/images/train/001450.jpg,1450,is this lesion ring enhancing?,yes,,resize_bicubic_320,320
vqa_rad_train_001451_001451,train,data/processed/vqa_rad_320/train/vqa_rad_train_001451_001451.jpg,data/VQA_RAD/images/train/001451.jpg,1451,is there evidence of calcification?,no,,resize_bicubic_320,320
vqa_rad_train_001452_001452,train,data/processed/vqa_rad_320/train/vqa_rad_train_001452_001452.jpg,data/VQA_RAD/images/train/001452.jpg,1452,is the mass calcified?,no,,resize_bicubic_320,320
vqa_rad_train_001453_001453,train,data/processed/vqa_rad_320/train/vqa_rad_train_001453_001453.jpg,data/VQA_RAD/images/train/001453.jpg,1453,what is the location of the mass?,pineal gland,,resize_bicubic_320,320
vqa_rad_train_001454_001454,train,data/processed/vqa_rad_320/train/vqa_rad_train_001454_001454.jpg,data/VQA_RAD/images/train/001454.jpg,1454,where is the mass located?,pineal gland,,resize_bicubic_320,320
vqa_rad_train_001455_001455,train,data/processed/vqa_rad_320/train/vqa_rad_train_001455_001455.jpg,data/VQA_RAD/images/train/001455.jpg,1455,do you always recommend using both iv and oral contrast?,no,,resize_bicubic_320,320
vqa_rad_train_001456_001456,train,data/processed/vqa_rad_320/train/vqa_rad_train_001456_001456.jpg,data/VQA_RAD/images/train/001456.jpg,1456,are the lungs hyperinflated?,yes,,resize_bicubic_320,320
vqa_rad_train_001457_001457,train,data/processed/vqa_rad_320/train/vqa_rad_train_001457_001457.jpg,data/VQA_RAD/images/train/001457.jpg,1457,do the lungs appear hyperinflated?,yes,,resize_bicubic_320,320
vqa_rad_train_001458_001458,train,data/processed/vqa_rad_320/train/vqa_rad_train_001458_001458.jpg,data/VQA_RAD/images/train/001458.jpg,1458,the air fluid level is in which location?,cardiac region,,resize_bicubic_320,320
vqa_rad_train_001459_001459,train,data/processed/vqa_rad_320/train/vqa_rad_train_001459_001459.jpg,data/VQA_RAD/images/train/001459.jpg,1459,where is there an air fluid level?,cardiac region,,resize_bicubic_320,320
vqa_rad_train_001460_001460,train,data/processed/vqa_rad_320/train/vqa_rad_train_001460_001460.jpg,data/VQA_RAD/images/train/001460.jpg,1460,is there evidence of an aortic aneurysm?,no,,resize_bicubic_320,320
vqa_rad_train_001461_001461,train,data/processed/vqa_rad_320/train/vqa_rad_train_001461_001461.jpg,data/VQA_RAD/images/train/001461.jpg,1461,is the plane of section transverse?,yes,,resize_bicubic_320,320
vqa_rad_train_001462_001462,train,data/processed/vqa_rad_320/train/vqa_rad_train_001462_001462.jpg,data/VQA_RAD/images/train/001462.jpg,1462,do you see dependent layering in the occipital horns of the lateral ventricles?,yes,,resize_bicubic_320,320
vqa_rad_train_001463_001463,train,data/processed/vqa_rad_320/train/vqa_rad_train_001463_001463.jpg,data/VQA_RAD/images/train/001463.jpg,1463,is there dependent layering in the occipital horns of the lateral ventricles?,yes,,resize_bicubic_320,320
vqa_rad_train_001464_001464,train,data/processed/vqa_rad_320/train/vqa_rad_train_001464_001464.jpg,data/VQA_RAD/images/train/001464.jpg,1464,what do the hyperdensities represent?,infarct,,resize_bicubic_320,320
vqa_rad_train_001465_001465,train,data/processed/vqa_rad_320/train/vqa_rad_train_001465_001465.jpg,data/VQA_RAD/images/train/001465.jpg,1465,what are the hyperdensities indicative of?,infarct,,resize_bicubic_320,320
vqa_rad_train_001466_001466,train,data/processed/vqa_rad_320/train/vqa_rad_train_001466_001466.jpg,data/VQA_RAD/images/train/001466.jpg,1466,what could cause this finding?,congenital developmental disorder? history of surgery and past manipulation?,,resize_bicubic_320,320
vqa_rad_train_001467_001467,train,data/processed/vqa_rad_320/train/vqa_rad_train_001467_001467.jpg,data/VQA_RAD/images/train/001467.jpg,1467,what type of image modality is this?,mr flair,,resize_bicubic_320,320
vqa_rad_train_001468_001468,train,data/processed/vqa_rad_320/train/vqa_rad_train_001468_001468.jpg,data/VQA_RAD/images/train/001468.jpg,1468,which image modality is this?,mr flair,,resize_bicubic_320,320
vqa_rad_train_001469_001469,train,data/processed/vqa_rad_320/train/vqa_rad_train_001469_001469.jpg,data/VQA_RAD/images/train/001469.jpg,1469,how is the image oriented?,pa,,resize_bicubic_320,320
vqa_rad_train_001470_001470,train,data/processed/vqa_rad_320/train/vqa_rad_train_001470_001470.jpg,data/VQA_RAD/images/train/001470.jpg,1470,what plane is this x-ray in?,pa,,resize_bicubic_320,320
vqa_rad_train_001471_001471,train,data/processed/vqa_rad_320/train/vqa_rad_train_001471_001471.jpg,data/VQA_RAD/images/train/001471.jpg,1471,are the enhanced muscles also enlarged?,yes,,resize_bicubic_320,320
vqa_rad_train_001472_001472,train,data/processed/vqa_rad_320/train/vqa_rad_train_001472_001472.jpg,data/VQA_RAD/images/train/001472.jpg,1472,is the liver parenchyma normal?,yes,,resize_bicubic_320,320
vqa_rad_train_001473_001473,train,data/processed/vqa_rad_320/train/vqa_rad_train_001473_001473.jpg,data/VQA_RAD/images/train/001473.jpg,1473,do the enhanced muscles appear enlarged?,yes,,resize_bicubic_320,320
vqa_rad_train_001474_001474,train,data/processed/vqa_rad_320/train/vqa_rad_train_001474_001474.jpg,data/VQA_RAD/images/train/001474.jpg,1474,what side of the abdomen is the aorta on?,left,,resize_bicubic_320,320
vqa_rad_train_001475_001475,train,data/processed/vqa_rad_320/train/vqa_rad_train_001475_001475.jpg,data/VQA_RAD/images/train/001475.jpg,1475,where is the aorta located relative to the midline?,left,,resize_bicubic_320,320
vqa_rad_train_001476_001476,train,data/processed/vqa_rad_320/train/vqa_rad_train_001476_001476.jpg,data/VQA_RAD/images/train/001476.jpg,1476,which side is abnormal?,left,,resize_bicubic_320,320
vqa_rad_train_001477_001477,train,data/processed/vqa_rad_320/train/vqa_rad_train_001477_001477.jpg,data/VQA_RAD/images/train/001477.jpg,1477,which lung has a defect?,left,,resize_bicubic_320,320
vqa_rad_train_001478_001478,train,data/processed/vqa_rad_320/train/vqa_rad_train_001478_001478.jpg,data/VQA_RAD/images/train/001478.jpg,1478,what area is abnormal?,right cerebellum,,resize_bicubic_320,320
vqa_rad_train_001479_001479,train,data/processed/vqa_rad_320/train/vqa_rad_train_001479_001479.jpg,data/VQA_RAD/images/train/001479.jpg,1479,where is/are the abnormality located?,right cerebellum,,resize_bicubic_320,320
vqa_rad_train_001480_001480,train,data/processed/vqa_rad_320/train/vqa_rad_train_001480_001480.jpg,data/VQA_RAD/images/train/001480.jpg,1480,in which area of the brain are the infarcts found?,right cerebellum,,resize_bicubic_320,320
vqa_rad_train_001481_001481,train,data/processed/vqa_rad_320/train/vqa_rad_train_001481_001481.jpg,data/VQA_RAD/images/train/001481.jpg,1481,where are the infarcts located?,right cerebellum,,resize_bicubic_320,320
vqa_rad_train_001482_001482,train,data/processed/vqa_rad_320/train/vqa_rad_train_001482_001482.jpg,data/VQA_RAD/images/train/001482.jpg,1482,what organ systems can be evaluated with this image?,respiratory 	cardia c	musculoskeletal,,resize_bicubic_320,320
vqa_rad_train_001483_001483,train,data/processed/vqa_rad_320/train/vqa_rad_train_001483_001483.jpg,data/VQA_RAD/images/train/001483.jpg,1483,is the liver parenchyma homogenous?,yes,,resize_bicubic_320,320
vqa_rad_train_001484_001484,train,data/processed/vqa_rad_320/train/vqa_rad_train_001484_001484.jpg,data/VQA_RAD/images/train/001484.jpg,1484,what side is the lesion located on?,right,,resize_bicubic_320,320
vqa_rad_train_001485_001485,train,data/processed/vqa_rad_320/train/vqa_rad_train_001485_001485.jpg,data/VQA_RAD/images/train/001485.jpg,1485,where is the lesion?,right,,resize_bicubic_320,320
vqa_rad_train_001486_001486,train,data/processed/vqa_rad_320/train/vqa_rad_train_001486_001486.jpg,data/VQA_RAD/images/train/001486.jpg,1486,is the lesion located in gray or white matter?,white matter,,resize_bicubic_320,320
vqa_rad_train_001487_001487,train,data/processed/vqa_rad_320/train/vqa_rad_train_001487_001487.jpg,data/VQA_RAD/images/train/001487.jpg,1487,is the lesion seen in the gray or white matter?,white matter,,resize_bicubic_320,320
vqa_rad_train_001488_001488,train,data/processed/vqa_rad_320/train/vqa_rad_train_001488_001488.jpg,data/VQA_RAD/images/train/001488.jpg,1488,are the findings normal?,no,,resize_bicubic_320,320
vqa_rad_train_001489_001489,train,data/processed/vqa_rad_320/train/vqa_rad_train_001489_001489.jpg,data/VQA_RAD/images/train/001489.jpg,1489,is this image normal?,no,,resize_bicubic_320,320
vqa_rad_train_001490_001490,train,data/processed/vqa_rad_320/train/vqa_rad_train_001490_001490.jpg,data/VQA_RAD/images/train/001490.jpg,1490,how can you tell this is a t2 weighted image?,csf is white,,resize_bicubic_320,320
vqa_rad_train_001491_001491,train,data/processed/vqa_rad_320/train/vqa_rad_train_001491_001491.jpg,data/VQA_RAD/images/train/001491.jpg,1491,is this image best taken on expiration?,no,,resize_bicubic_320,320
vqa_rad_train_001492_001492,train,data/processed/vqa_rad_320/train/vqa_rad_train_001492_001492.jpg,data/VQA_RAD/images/train/001492.jpg,1492,what is the best mri weighting for ring enhancing lesions?,t2,,resize_bicubic_320,320
vqa_rad_train_001493_001493,train,data/processed/vqa_rad_320/train/vqa_rad_train_001493_001493.jpg,data/VQA_RAD/images/train/001493.jpg,1493,what is seen in the occipital lobe?,ring enhancing lesion,,resize_bicubic_320,320
vqa_rad_train_001494_001494,train,data/processed/vqa_rad_320/train/vqa_rad_train_001494_001494.jpg,data/VQA_RAD/images/train/001494.jpg,1494,is there no evidence of any hypo- or hyperattenuations located in the liver?,yes,,resize_bicubic_320,320
vqa_rad_train_001495_001495,train,data/processed/vqa_rad_320/train/vqa_rad_train_001495_001495.jpg,data/VQA_RAD/images/train/001495.jpg,1495,what is abnormal about the occipital lobe?,ring enhancing lesion,,resize_bicubic_320,320
vqa_rad_train_001496_001496,train,data/processed/vqa_rad_320/train/vqa_rad_train_001496_001496.jpg,data/VQA_RAD/images/train/001496.jpg,1496,does the r vertebral artery appear normal?,no,,resize_bicubic_320,320
vqa_rad_train_001497_001497,train,data/processed/vqa_rad_320/train/vqa_rad_train_001497_001497.jpg,data/VQA_RAD/images/train/001497.jpg,1497,is the right vertebral artery normal?,no,,resize_bicubic_320,320
vqa_rad_train_001498_001498,train,data/processed/vqa_rad_320/train/vqa_rad_train_001498_001498.jpg,data/VQA_RAD/images/train/001498.jpg,1498,what plane is this image in?,axial,,resize_bicubic_320,320
vqa_rad_train_001499_001499,train,data/processed/vqa_rad_320/train/vqa_rad_train_001499_001499.jpg,data/VQA_RAD/images/train/001499.jpg,1499,which plane is the image shown in?,axial,,resize_bicubic_320,320
vqa_rad_train_001500_001500,train,data/processed/vqa_rad_320/train/vqa_rad_train_001500_001500.jpg,data/VQA_RAD/images/train/001500.jpg,1500,where are the lesions located?,bilateral cerebellum,,resize_bicubic_320,320
vqa_rad_train_001501_001501,train,data/processed/vqa_rad_320/train/vqa_rad_train_001501_001501.jpg,data/VQA_RAD/images/train/001501.jpg,1501,do you see fluid in the left lung?,yes,,resize_bicubic_320,320
vqa_rad_train_001502_001502,train,data/processed/vqa_rad_320/train/vqa_rad_train_001502_001502.jpg,data/VQA_RAD/images/train/001502.jpg,1502,is there fluid in the left lung?,yes,,resize_bicubic_320,320
vqa_rad_train_001503_001503,train,data/processed/vqa_rad_320/train/vqa_rad_train_001503_001503.jpg,data/VQA_RAD/images/train/001503.jpg,1503,where is the lesion located?,left parietal lobe,,resize_bicubic_320,320
vqa_rad_train_001504_001504,train,data/processed/vqa_rad_320/train/vqa_rad_train_001504_001504.jpg,data/VQA_RAD/images/train/001504.jpg,1504,which lobe is the lesion in?,left parietal lobe,,resize_bicubic_320,320
vqa_rad_train_001505_001505,train,data/processed/vqa_rad_320/train/vqa_rad_train_001505_001505.jpg,data/VQA_RAD/images/train/001505.jpg,1505,is the liver parenchyma homogenous and normal?,yes,,resize_bicubic_320,320
vqa_rad_train_001506_001506,train,data/processed/vqa_rad_320/train/vqa_rad_train_001506_001506.jpg,data/VQA_RAD/images/train/001506.jpg,1506,does the heart appear normal size?,no,,resize_bicubic_320,320
vqa_rad_train_001507_001507,train,data/processed/vqa_rad_320/train/vqa_rad_train_001507_001507.jpg,data/VQA_RAD/images/train/001507.jpg,1507,is the width of the cardiac silhouette normal?,no,,resize_bicubic_320,320
vqa_rad_train_001508_001508,train,data/processed/vqa_rad_320/train/vqa_rad_train_001508_001508.jpg,data/VQA_RAD/images/train/001508.jpg,1508,what type of image is this?,chest x-ray,,resize_bicubic_320,320
vqa_rad_train_001509_001509,train,data/processed/vqa_rad_320/train/vqa_rad_train_001509_001509.jpg,data/VQA_RAD/images/train/001509.jpg,1509,what image modality is this?,chest x-ray,,resize_bicubic_320,320
vqa_rad_train_001510_001510,train,data/processed/vqa_rad_320/train/vqa_rad_train_001510_001510.jpg,data/VQA_RAD/images/train/001510.jpg,1510,what are the hyperdense findings in the mediastinum?,sternal wires,,resize_bicubic_320,320
vqa_rad_train_001511_001511,train,data/processed/vqa_rad_320/train/vqa_rad_train_001511_001511.jpg,data/VQA_RAD/images/train/001511.jpg,1511,what are seen as hyperdense in the mediastinum of this image?,sternal wires,,resize_bicubic_320,320
vqa_rad_train_001512_001512,train,data/processed/vqa_rad_320/train/vqa_rad_train_001512_001512.jpg,data/VQA_RAD/images/train/001512.jpg,1512,any evidence of epidural or subdural hematoma?,no,,resize_bicubic_320,320
vqa_rad_train_001513_001513,train,data/processed/vqa_rad_320/train/vqa_rad_train_001513_001513.jpg,data/VQA_RAD/images/train/001513.jpg,1513,are there epidural or subdural bleeds as well?,no,,resize_bicubic_320,320
vqa_rad_train_001514_001514,train,data/processed/vqa_rad_320/train/vqa_rad_train_001514_001514.jpg,data/VQA_RAD/images/train/001514.jpg,1514,is there evidence of hemorrhage?,no,,resize_bicubic_320,320
vqa_rad_train_001515_001515,train,data/processed/vqa_rad_320/train/vqa_rad_train_001515_001515.jpg,data/VQA_RAD/images/train/001515.jpg,1515,is the mass hemorrhagic?,no,,resize_bicubic_320,320
vqa_rad_train_001516_001516,train,data/processed/vqa_rad_320/train/vqa_rad_train_001516_001516.jpg,data/VQA_RAD/images/train/001516.jpg,1516,was this chest x ray taken in pa format?,yes,,resize_bicubic_320,320
vqa_rad_train_001517_001517,train,data/processed/vqa_rad_320/train/vqa_rad_train_001517_001517.jpg,data/VQA_RAD/images/train/001517.jpg,1517,what is the abnormality seen above the heart on the patient's right side?,right sided aortic arch,,resize_bicubic_320,320
vqa_rad_train_001518_001518,train,data/processed/vqa_rad_320/train/vqa_rad_train_001518_001518.jpg,data/VQA_RAD/images/train/001518.jpg,1518,what is the bump seen above the heart on the patient's right side?,right sided aortic arch,,resize_bicubic_320,320
vqa_rad_train_001519_001519,train,data/processed/vqa_rad_320/train/vqa_rad_train_001519_001519.jpg,data/VQA_RAD/images/train/001519.jpg,1519,brain structure shown in this image?,cerebellum,,resize_bicubic_320,320
vqa_rad_train_001520_001520,train,data/processed/vqa_rad_320/train/vqa_rad_train_001520_001520.jpg,data/VQA_RAD/images/train/001520.jpg,1520,what part of the brain is seen in this image?,cerebellum,,resize_bicubic_320,320
vqa_rad_train_001521_001521,train,data/processed/vqa_rad_320/train/vqa_rad_train_001521_001521.jpg,data/VQA_RAD/images/train/001521.jpg,1521,what lobe of the brain is the lesion located in?,right frontal lobe,,resize_bicubic_320,320
vqa_rad_train_001522_001522,train,data/processed/vqa_rad_320/train/vqa_rad_train_001522_001522.jpg,data/VQA_RAD/images/train/001522.jpg,1522,where is the brain lesion located?,right frontal lobe,,resize_bicubic_320,320
vqa_rad_train_001523_001523,train,data/processed/vqa_rad_320/train/vqa_rad_train_001523_001523.jpg,data/VQA_RAD/images/train/001523.jpg,1523,in what plane is the above taken?,pa,,resize_bicubic_320,320
vqa_rad_train_001524_001524,train,data/processed/vqa_rad_320/train/vqa_rad_train_001524_001524.jpg,data/VQA_RAD/images/train/001524.jpg,1524,is the image above oriented in the axial plane?,yes,,resize_bicubic_320,320
vqa_rad_train_001525_001525,train,data/processed/vqa_rad_320/train/vqa_rad_train_001525_001525.jpg,data/VQA_RAD/images/train/001525.jpg,1525,is this image taken with or without contrast?,with contrast,,resize_bicubic_320,320
vqa_rad_train_001526_001526,train,data/processed/vqa_rad_320/train/vqa_rad_train_001526_001526.jpg,data/VQA_RAD/images/train/001526.jpg,1526,was contrast used to take this image?,with contrast,,resize_bicubic_320,320
vqa_rad_train_001527_001527,train,data/processed/vqa_rad_320/train/vqa_rad_train_001527_001527.jpg,data/VQA_RAD/images/train/001527.jpg,1527,is the stomach thickening regular and uniform or ragged/asymmetrical?,asymmetric,,resize_bicubic_320,320
vqa_rad_train_001528_001528,train,data/processed/vqa_rad_320/train/vqa_rad_train_001528_001528.jpg,data/VQA_RAD/images/train/001528.jpg,1528,are there any bone fractures present?,no,,resize_bicubic_320,320
vqa_rad_train_001529_001529,train,data/processed/vqa_rad_320/train/vqa_rad_train_001529_001529.jpg,data/VQA_RAD/images/train/001529.jpg,1529,does the patient have any bone fractures?,no,,resize_bicubic_320,320
vqa_rad_train_001530_001530,train,data/processed/vqa_rad_320/train/vqa_rad_train_001530_001530.jpg,data/VQA_RAD/images/train/001530.jpg,1530,are the patients' ribs symmetric on both sides?,no,,resize_bicubic_320,320
vqa_rad_train_001531_001531,train,data/processed/vqa_rad_320/train/vqa_rad_train_001531_001531.jpg,data/VQA_RAD/images/train/001531.jpg,1531,is there symmetry of the patient's ribs on both sides?,no,,resize_bicubic_320,320
vqa_rad_train_001532_001532,train,data/processed/vqa_rad_320/train/vqa_rad_train_001532_001532.jpg,data/VQA_RAD/images/train/001532.jpg,1532,what is the location of the mass?,sella and suprasellar cistern,,resize_bicubic_320,320
vqa_rad_train_001533_001533,train,data/processed/vqa_rad_320/train/vqa_rad_train_001533_001533.jpg,data/VQA_RAD/images/train/001533.jpg,1533,where is the mass located?,sella and suprasellar cistern,,resize_bicubic_320,320
