id,split,image_path,source_image_path,row_index,question,answer,question_type
vqa_rad_train_001171_001171,train,data/VQA_RAD/images/train/001171.jpg,img_439.jpg,1171,the dark areas of the image show what type of brain matter?,white matter,
vqa_rad_train_001172_001172,train,data/VQA_RAD/images/train/001172.jpg,img_44.jpg,1172,is this a transverse section?,yes,
vqa_rad_train_001173_001173,train,data/VQA_RAD/images/train/001173.jpg,img_440.jpg,1173,which ventricles are visible?,lateral ventricles,
vqa_rad_train_001174_001174,train,data/VQA_RAD/images/train/001174.jpg,img_441.jpg,1174,is there a fracture?,no,
vqa_rad_train_001175_001175,train,data/VQA_RAD/images/train/001175.jpg,img_442.jpg,1175,is a fracture present?,no,
vqa_rad_train_001176_001176,train,data/VQA_RAD/images/train/001176.jpg,img_443.jpg,1176,is this image sufficient for a diagnosis?,no,
vqa_rad_train_001177_001177,train,data/VQA_RAD/images/train/001177.jpg,img_444.jpg,1177,is the image enough to diagnose?,no,
vqa_rad_train_001178_001178,train,data/VQA_RAD/images/train/001178.jpg,img_445.jpg,1178,would you suspect abcess or cancer for this finding?,abscess,
vqa_rad_train_001179_001179,train,data/VQA_RAD/images/train/001179.jpg,img_446.jpg,1179,is this an abscess or cancer?,abscess,
vqa_rad_train_001180_001180,train,data/VQA_RAD/images/train/001180.jpg,img_447.jpg,1180,what are the dark areas at the top of the picture?,large bowel,
vqa_rad_train_001181_001181,train,data/VQA_RAD/images/train/001181.jpg,img_448.jpg,1181,what is the dark space in the body cavity near the top of the image?,large bowel,
vqa_rad_train_001182_001182,train,data/VQA_RAD/images/train/001182.jpg,img_449.jpg,1182,is there a right-sided pleural effusion?,no,
vqa_rad_train_001183_001183,train,data/VQA_RAD/images/train/001183.jpg,img_45.jpg,1183,is the patient's vertebral body indicative of normal aging?,yes,
vqa_rad_train_001184_001184,train,data/VQA_RAD/images/train/001184.jpg,img_450.jpg,1184,is there an effusion present on the right-side?,no,
vqa_rad_train_001185_001185,train,data/VQA_RAD/images/train/001185.jpg,img_451.jpg,1185,do you see a pleural effusion?,no,
vqa_rad_train_001186_001186,train,data/VQA_RAD/images/train/001186.jpg,img_452.jpg,1186,is a pleural effusion present?,no,
vqa_rad_train_001187_001187,train,data/VQA_RAD/images/train/001187.jpg,img_453.jpg,1187,are sections of bowel recognizable?,yes,
vqa_rad_train_001188_001188,train,data/VQA_RAD/images/train/001188.jpg,img_454.jpg,1188,is a pleural effusion present?,no,
vqa_rad_train_001189_001189,train,data/VQA_RAD/images/train/001189.jpg,img_455.jpg,1189,is there a pleural effusion?,no,
vqa_rad_train_001190_001190,train,data/VQA_RAD/images/train/001190.jpg,img_456.jpg,1190,is the heart size abnormal?,no,
vqa_rad_train_001191_001191,train,data/VQA_RAD/images/train/001191.jpg,img_457.jpg,1191,is the heart enlarged?,no,
vqa_rad_train_001192_001192,train,data/VQA_RAD/images/train/001192.jpg,img_458.jpg,1192,what can be typically visualized in this plane?,lungs 	bony thoracic cavit y	mediastinum and great vessels,
vqa_rad_train_001193_001193,train,data/VQA_RAD/images/train/001193.jpg,img_459.jpg,1193,in what space/cavity is the abnormal organ located?,retroperitoneum; retroperitoneal space,
vqa_rad_train_001194_001194,train,data/VQA_RAD/images/train/001194.jpg,img_46.jpg,1194,any observed degenerative changes in the vertebral body?,no,
vqa_rad_train_001195_001195,train,data/VQA_RAD/images/train/001195.jpg,img_460.jpg,1195,is the patient lying down?,yes,
vqa_rad_train_001196_001196,train,data/VQA_RAD/images/train/001196.jpg,img_461.jpg,1196,how long does this imaging modality take to complete? (hours?	minutes?),~15 minutes	potentially faster with newer imaging systems,
vqa_rad_train_001197_001197,train,data/VQA_RAD/images/train/001197.jpg,img_462.jpg,1197,can you evaluate the kidneys 	bladde r	or ureters in this image?,no,
vqa_rad_train_001198_001198,train,data/VQA_RAD/images/train/001198.jpg,img_463.jpg,1198,can you appreciate a shift of the midline?,yes,
vqa_rad_train_001199_001199,train,data/VQA_RAD/images/train/001199.jpg,img_464.jpg,1199,is there a midline shift?,yes,
vqa_rad_train_001200_001200,train,data/VQA_RAD/images/train/001200.jpg,img_465.jpg,1200,can you diagnose a pericardial effusion from this image?,no,
vqa_rad_train_001201_001201,train,data/VQA_RAD/images/train/001201.jpg,img_466.jpg,1201,is this image sufficient to diagnose pericardial effusion?,no,
vqa_rad_train_001202_001202,train,data/VQA_RAD/images/train/001202.jpg,img_467.jpg,1202,can a diagnosis or impression be made in this plane?,yes,
vqa_rad_train_001203_001203,train,data/VQA_RAD/images/train/001203.jpg,img_468.jpg,1203,would perform this same modality in a patient with aki?,no,
vqa_rad_train_001204_001204,train,data/VQA_RAD/images/train/001204.jpg,img_469.jpg,1204,are abdominal fat pads prominently visualized?,no,
vqa_rad_train_001205_001205,train,data/VQA_RAD/images/train/001205.jpg,img_47.jpg,1205,is there evidence of herniation of the small bowel into the abdominal wall?,no,
vqa_rad_train_001206_001206,train,data/VQA_RAD/images/train/001206.jpg,img_470.jpg,1206,can you see the abdominal fat pads?,no,
vqa_rad_train_001207_001207,train,data/VQA_RAD/images/train/001207.jpg,img_471.jpg,1207,is there a pleural effusion present?,no,
vqa_rad_train_001208_001208,train,data/VQA_RAD/images/train/001208.jpg,img_472.jpg,1208,is there a pleural effusion,no,
vqa_rad_train_001209_001209,train,data/VQA_RAD/images/train/001209.jpg,img_473.jpg,1209,did this patient sustain physical damage?,no,
vqa_rad_train_001210_001210,train,data/VQA_RAD/images/train/001210.jpg,img_474.jpg,1210,do you suspect a physical injury?,no,
vqa_rad_train_001211_001211,train,data/VQA_RAD/images/train/001211.jpg,img_475.jpg,1211,can you see all of the ribs on the left side?,no,
vqa_rad_train_001212_001212,train,data/VQA_RAD/images/train/001212.jpg,img_476.jpg,1212,can the left ribs be evaluated?,no,
vqa_rad_train_001213_001213,train,data/VQA_RAD/images/train/001213.jpg,img_477.jpg,1213,can you appreciate a pleural effusion anywhere?,no,
vqa_rad_train_001214_001214,train,data/VQA_RAD/images/train/001214.jpg,img_478.jpg,1214,is pleural effusion present?,no,
vqa_rad_train_001215_001215,train,data/VQA_RAD/images/train/001215.jpg,img_479.jpg,1215,are adrenal glands present in this image?,no,
vqa_rad_train_001216_001216,train,data/VQA_RAD/images/train/001216.jpg,img_48.jpg,1216,is there evidence of an abdominal hernia?,no,
vqa_rad_train_001217_001217,train,data/VQA_RAD/images/train/001217.jpg,img_480.jpg,1217,can you see the adrenals?,no,
vqa_rad_train_001218_001218,train,data/VQA_RAD/images/train/001218.jpg,img_481.jpg,1218,did the problem originate in the brain?,no,
vqa_rad_train_001219_001219,train,data/VQA_RAD/images/train/001219.jpg,img_482.jpg,1219,do you suspect a primary brain process?,no,
vqa_rad_train_001220_001220,train,data/VQA_RAD/images/train/001220.jpg,img_483.jpg,1220,does the left humerus appear to be fractured?,no,
vqa_rad_train_001221_001221,train,data/VQA_RAD/images/train/001221.jpg,img_484.jpg,1221,is there a fracture of the left humerus?,no,
vqa_rad_train_001222_001222,train,data/VQA_RAD/images/train/001222.jpg,img_485.jpg,1222,can this plane detect an aortic aneurysm 	if present?,yes,
vqa_rad_train_001223_001223,train,data/VQA_RAD/images/train/001223.jpg,img_486.jpg,1223,can a diagnosis of appendicitis be made from this image?,no,
vqa_rad_train_001224_001224,train,data/VQA_RAD/images/train/001224.jpg,img_487.jpg,1224,is this confirmed appendicitis?,no,
vqa_rad_train_001225_001225,train,data/VQA_RAD/images/train/001225.jpg,img_488.jpg,1225,are both lungs abnormally inflated?,no,
vqa_rad_train_001226_001226,train,data/VQA_RAD/images/train/001226.jpg,img_489.jpg,1226,can you visualize the 4th ventricle?,no,
vqa_rad_train_001227_001227,train,data/VQA_RAD/images/train/001227.jpg,img_49.jpg,1227,are there air-fluid levels present on this ct radiograph?,yes,
vqa_rad_train_001228_001228,train,data/VQA_RAD/images/train/001228.jpg,img_490.jpg,1228,is the 4th ventricle present in this image?,no,
vqa_rad_train_001229_001229,train,data/VQA_RAD/images/train/001229.jpg,img_491.jpg,1229,can a pleural effusion be appreciated on the right side?,no,
vqa_rad_train_001230_001230,train,data/VQA_RAD/images/train/001230.jpg,img_492.jpg,1230,is there a right-sided pleural effusion?,no,
vqa_rad_train_001231_001231,train,data/VQA_RAD/images/train/001231.jpg,img_493.jpg,1231,do you suspect a physical injury or a medical process?,medical process,
vqa_rad_train_001232_001232,train,data/VQA_RAD/images/train/001232.jpg,img_494.jpg,1232,what is the cause of this finding: medical process or physical injury?,medical process,
vqa_rad_train_001233_001233,train,data/VQA_RAD/images/train/001233.jpg,img_495.jpg,1233,does the skull appear fractured?,no,
vqa_rad_train_001234_001234,train,data/VQA_RAD/images/train/001234.jpg,img_496.jpg,1234,is there a skull fracture?,no,
vqa_rad_train_001235_001235,train,data/VQA_RAD/images/train/001235.jpg,img_497.jpg,1235,what is the secondary pathology?,moderate edema,
vqa_rad_train_001236_001236,train,data/VQA_RAD/images/train/001236.jpg,img_498.jpg,1236,what is the secondary abnormality in this image?,moderate edema,
vqa_rad_train_001237_001237,train,data/VQA_RAD/images/train/001237.jpg,img_499.jpg,1237,is this an anoxic injury?,yes,
vqa_rad_train_001238_001238,train,data/VQA_RAD/images/train/001238.jpg,img_5.jpg,1238,what is not pictured in this image?,the extremities,
vqa_rad_train_001239_001239,train,data/VQA_RAD/images/train/001239.jpg,img_50.jpg,1239,is there evidence of air fluid levels in the patient's bowel?,yes,
vqa_rad_train_001240_001240,train,data/VQA_RAD/images/train/001240.jpg,img_500.jpg,1240,is there anoxic brain infarction?,yes,
vqa_rad_train_001241_001241,train,data/VQA_RAD/images/train/001241.jpg,img_501.jpg,1241,does this image show heart failure?,yes,
vqa_rad_train_001242_001242,train,data/VQA_RAD/images/train/001242.jpg,img_502.jpg,1242,is this heart failure,yes,
vqa_rad_train_001243_001243,train,data/VQA_RAD/images/train/001243.jpg,img_503.jpg,1243,is the heart enlarged?,yes,
vqa_rad_train_001244_001244,train,data/VQA_RAD/images/train/001244.jpg,img_504.jpg,1244,is there cardiomegaly?,yes,
vqa_rad_train_001245_001245,train,data/VQA_RAD/images/train/001245.jpg,img_505.jpg,1245,is this coronal plane?,yes,
vqa_rad_train_001246_001246,train,data/VQA_RAD/images/train/001246.jpg,img_506.jpg,1246,is the stomach wall thickened?,yes,
vqa_rad_train_001247_001247,train,data/VQA_RAD/images/train/001247.jpg,img_507.jpg,1247,is there thickening of the gastric wall?,yes,
vqa_rad_train_001248_001248,train,data/VQA_RAD/images/train/001248.jpg,img_508.jpg,1248,what is the location of the mass,anterior to the transverse colon,
vqa_rad_train_001249_001249,train,data/VQA_RAD/images/train/001249.jpg,img_509.jpg,1249,where is the mass located?,anterior to the transverse colon,
vqa_rad_train_001250_001250,train,data/VQA_RAD/images/train/001250.jpg,img_51.jpg,1250,have brain structures crossed the midline of the brain?,yes,
vqa_rad_train_001251_001251,train,data/VQA_RAD/images/train/001251.jpg,img_510.jpg,1251,is this an axial plane image,yes,
vqa_rad_train_001252_001252,train,data/VQA_RAD/images/train/001252.jpg,img_511.jpg,1252,is there a lung mass?,yes,
vqa_rad_train_001253_001253,train,data/VQA_RAD/images/train/001253.jpg,img_512.jpg,1253,is there a mass in the lung?,yes,
vqa_rad_train_001254_001254,train,data/VQA_RAD/images/train/001254.jpg,img_513.jpg,1254,is there a bowel obstrution,yes,
vqa_rad_train_001255_001255,train,data/VQA_RAD/images/train/001255.jpg,img_514.jpg,1255,is the bowel obstructed?,yes,
vqa_rad_train_001256_001256,train,data/VQA_RAD/images/train/001256.jpg,img_515.jpg,1256,is there hemorrhage?,no,
vqa_rad_train_001257_001257,train,data/VQA_RAD/images/train/001257.jpg,img_516.jpg,1257,is hemorrhage seen?,no,
vqa_rad_train_001258_001258,train,data/VQA_RAD/images/train/001258.jpg,img_517.jpg,1258,what is the primary abnormality in this image?,ring enhancing lesion in the left occipital lobe,
vqa_rad_train_001259_001259,train,data/VQA_RAD/images/train/001259.jpg,img_518.jpg,1259,what is the primary pathology,ring enhancing lesion in the left occipital lobe,
vqa_rad_train_001260_001260,train,data/VQA_RAD/images/train/001260.jpg,img_519.jpg,1260,is the peritoneum thickened?,yes,
vqa_rad_train_001261_001261,train,data/VQA_RAD/images/train/001261.jpg,img_52.jpg,1261,is there evidence of midlight shift of structures on this mri?,yes,
vqa_rad_train_001262_001262,train,data/VQA_RAD/images/train/001262.jpg,img_520.jpg,1262,is there thickening of the peritoneum?,yes,
vqa_rad_train_001263_001263,train,data/VQA_RAD/images/train/001263.jpg,img_521.jpg,1263,is this mass located in the liver?,yes,
vqa_rad_train_001264_001264,train,data/VQA_RAD/images/train/001264.jpg,img_522.jpg,1264,is this a hepatic mass?,yes,
vqa_rad_train_001265_001265,train,data/VQA_RAD/images/train/001265.jpg,img_523.jpg,1265,the pathology is located in which lobes of the brain?,parietal and occipital lobes,
vqa_rad_train_001266_001266,train,data/VQA_RAD/images/train/001266.jpg,img_524.jpg,1266,which lobes demonstrate pathology,parietal and occipital lobes,
vqa_rad_train_001267_001267,train,data/VQA_RAD/images/train/001267.jpg,img_525.jpg,1267,what is the likely pathology?,pres,
vqa_rad_train_001268_001268,train,data/VQA_RAD/images/train/001268.jpg,img_526.jpg,1268,what is the most likely cause of these abnormalities?,pres,
vqa_rad_train_001269_001269,train,data/VQA_RAD/images/train/001269.jpg,img_527.jpg,1269,does this constitute a pulmonary pathology?,yes,
vqa_rad_train_001270_001270,train,data/VQA_RAD/images/train/001270.jpg,img_528.jpg,1270,what organ system is displayed?,cns,
vqa_rad_train_001271_001271,train,data/VQA_RAD/images/train/001271.jpg,img_529.jpg,1271,are the sulci blunted?,yes,
vqa_rad_train_001272_001272,train,data/VQA_RAD/images/train/001272.jpg,img_53.jpg,1272,was this taken in pa position?,yes,
vqa_rad_train_001273_001273,train,data/VQA_RAD/images/train/001273.jpg,img_530.jpg,1273,is there blunting of the sulci?,yes,
vqa_rad_train_001274_001274,train,data/VQA_RAD/images/train/001274.jpg,img_531.jpg,1274,is the mass cystic?,yes,
vqa_rad_train_001275_001275,train,data/VQA_RAD/images/train/001275.jpg,img_532.jpg,1275,would you describe the mass as cystic?,yes,
vqa_rad_train_001276_001276,train,data/VQA_RAD/images/train/001276.jpg,img_533.jpg,1276,what is the location of the mass?,cecum,
vqa_rad_train_001277_001277,train,data/VQA_RAD/images/train/001277.jpg,img_534.jpg,1277,where is the mass?,cecum,
vqa_rad_train_001278_001278,train,data/VQA_RAD/images/train/001278.jpg,img_535.jpg,1278,is this lesion loculated,no,
vqa_rad_train_001279_001279,train,data/VQA_RAD/images/train/001279.jpg,img_536.jpg,1279,is there loculation of this lesion?,no,
vqa_rad_train_001280_001280,train,data/VQA_RAD/images/train/001280.jpg,img_537.jpg,1280,is this a standing cxr,no,
vqa_rad_train_001281_001281,train,data/VQA_RAD/images/train/001281.jpg,img_538.jpg,1281,what organ system is this?,cns,
vqa_rad_train_001282_001282,train,data/VQA_RAD/images/train/001282.jpg,img_539.jpg,1282,what it causing the widening?,mass,
vqa_rad_train_001283_001283,train,data/VQA_RAD/images/train/001283.jpg,img_54.jpg,1283,is there evidence of air in the peritoneum?,yes,
vqa_rad_train_001284_001284,train,data/VQA_RAD/images/train/001284.jpg,img_540.jpg,1284,what is the widened mediastinum caused by?,mass,
vqa_rad_train_001285_001285,train,data/VQA_RAD/images/train/001285.jpg,img_541.jpg,1285,is this an ap cxr,yes,
vqa_rad_train_001286_001286,train,data/VQA_RAD/images/train/001286.jpg,img_542.jpg,1286,is this an axial image?,yes,
vqa_rad_train_001287_001287,train,data/VQA_RAD/images/train/001287.jpg,img_543.jpg,1287,what is the modality?,cxr,
vqa_rad_train_001288_001288,train,data/VQA_RAD/images/train/001288.jpg,img_544.jpg,1288,is the pulmonary system shown?,yes,
vqa_rad_train_001289_001289,train,data/VQA_RAD/images/train/001289.jpg,img_545.jpg,1289,in what system is the pathology?,gi,
vqa_rad_train_001290_001290,train,data/VQA_RAD/images/train/001290.jpg,img_546.jpg,1290,what system is this pathology in?,gi,
vqa_rad_train_001291_001291,train,data/VQA_RAD/images/train/001291.jpg,img_547.jpg,1291,is the structure cystic?,yes,
vqa_rad_train_001292_001292,train,data/VQA_RAD/images/train/001292.jpg,img_548.jpg,1292,is the mass a cyst?,yes,
vqa_rad_train_001293_001293,train,data/VQA_RAD/images/train/001293.jpg,img_549.jpg,1293,do the masses contain calcification?,yes,
vqa_rad_train_001294_001294,train,data/VQA_RAD/images/train/001294.jpg,img_55.jpg,1294,is there air in the peritoneal cavity?,yes,
vqa_rad_train_001295_001295,train,data/VQA_RAD/images/train/001295.jpg,img_550.jpg,1295,is there calcification,yes,
vqa_rad_train_001296_001296,train,data/VQA_RAD/images/train/001296.jpg,img_551.jpg,1296,is the mediastinum widened?,yes,
vqa_rad_train_001297_001297,train,data/VQA_RAD/images/train/001297.jpg,img_552.jpg,1297,is there a widened mediastium?,yes,
vqa_rad_train_001298_001298,train,data/VQA_RAD/images/train/001298.jpg,img_553.jpg,1298,what plane is demonstrated?,coronal,
vqa_rad_train_001299_001299,train,data/VQA_RAD/images/train/001299.jpg,img_554.jpg,1299,is the stomach filled?,yes,
vqa_rad_train_001300_001300,train,data/VQA_RAD/images/train/001300.jpg,img_555.jpg,1300,is there gastric fullness?,yes,
vqa_rad_train_001301_001301,train,data/VQA_RAD/images/train/001301.jpg,img_556.jpg,1301,how would you characterize the lesion?,ring enhancing lesion,
vqa_rad_train_001302_001302,train,data/VQA_RAD/images/train/001302.jpg,img_557.jpg,1302,what is the characterization of the lesion,ring enhancing lesion,
vqa_rad_train_001303_001303,train,data/VQA_RAD/images/train/001303.jpg,img_558.jpg,1303,is the renal system dilated?,yes,
vqa_rad_train_001304_001304,train,data/VQA_RAD/images/train/001304.jpg,img_559.jpg,1304,is there hydronephrosis?,yes,
vqa_rad_train_001305_001305,train,data/VQA_RAD/images/train/001305.jpg,img_56.jpg,1305,are the hilar soft tissue densities symmetric?,no,
vqa_rad_train_001306_001306,train,data/VQA_RAD/images/train/001306.jpg,img_560.jpg,1306,is the bowel dilated?,yes,
vqa_rad_train_001307_001307,train,data/VQA_RAD/images/train/001307.jpg,img_561.jpg,1307,is there dilation of the bowel?,yes,
vqa_rad_train_001308_001308,train,data/VQA_RAD/images/train/001308.jpg,img_562.jpg,1308,what is the pathology?,left apical pneumothorax,
vqa_rad_train_001309_001309,train,data/VQA_RAD/images/train/001309.jpg,img_563.jpg,1309,what pathology is shown?,left apical pneumothorax,
vqa_rad_train_001310_001310,train,data/VQA_RAD/images/train/001310.jpg,img_564.jpg,1310,can you appreciate a mass in this image?,yes,
vqa_rad_train_001311_001311,train,data/VQA_RAD/images/train/001311.jpg,img_565.jpg,1311,is there a mass demonstrated?,yes,
vqa_rad_train_001312_001312,train,data/VQA_RAD/images/train/001312.jpg,img_566.jpg,1312,doe this image depict an interstitial lung process?,yes,
vqa_rad_train_001313_001313,train,data/VQA_RAD/images/train/001313.jpg,img_567.jpg,1313,is there an interstitial lung process?,yes,
vqa_rad_train_001314_001314,train,data/VQA_RAD/images/train/001314.jpg,img_568.jpg,1314,is the caudate nucleus involved?,yes,
vqa_rad_train_001315_001315,train,data/VQA_RAD/images/train/001315.jpg,img_569.jpg,1315,is there involvement of the caudate nucleus?,yes,
vqa_rad_train_001316_001316,train,data/VQA_RAD/images/train/001316.jpg,img_57.jpg,1316,are the soft tissue densities in the left hilum equivalent in size to the soft tissue densities in the right hilum?,no,
vqa_rad_train_001317_001317,train,data/VQA_RAD/images/train/001317.jpg,img_570.jpg,1317,what is the lesion's disease origin?,vascular,
vqa_rad_train_001318_001318,train,data/VQA_RAD/images/train/001318.jpg,img_571.jpg,1318,"what disease origin is the lesion(eg, vascular vs. neoplastic)?",vascular,
vqa_rad_train_001319_001319,train,data/VQA_RAD/images/train/001319.jpg,img_572.jpg,1319,is this a pa film?,yes,
vqa_rad_train_001320_001320,train,data/VQA_RAD/images/train/001320.jpg,img_573.jpg,1320,does the pathology involve the cv system,yes,
vqa_rad_train_001321_001321,train,data/VQA_RAD/images/train/001321.jpg,img_574.jpg,1321,does this image show a normal gallbladder?,yes,
vqa_rad_train_001322_001322,train,data/VQA_RAD/images/train/001322.jpg,img_575.jpg,1322,is the gb normal?,yes,
vqa_rad_train_001323_001323,train,data/VQA_RAD/images/train/001323.jpg,img_576.jpg,1323,what is the composition of the mass?,fat,
vqa_rad_train_001324_001324,train,data/VQA_RAD/images/train/001324.jpg,img_577.jpg,1324,what is this mass primarily made of?,fat,
vqa_rad_train_001325_001325,train,data/VQA_RAD/images/train/001325.jpg,img_578.jpg,1325,is there gall bladder pathology?,no,
vqa_rad_train_001326_001326,train,data/VQA_RAD/images/train/001326.jpg,img_579.jpg,1326,is there pathology of the gallbladder?,no,
vqa_rad_train_001327_001327,train,data/VQA_RAD/images/train/001327.jpg,img_58.jpg,1327,is the descending aortic silhouette of normal contour?,yes,
vqa_rad_train_001328_001328,train,data/VQA_RAD/images/train/001328.jpg,img_580.jpg,1328,what is the pathology in this image?,cardiomegaly,
vqa_rad_train_001329_001329,train,data/VQA_RAD/images/train/001329.jpg,img_581.jpg,1329,what pathology is demonstrated?,cardiomegaly,
vqa_rad_train_001330_001330,train,data/VQA_RAD/images/train/001330.jpg,img_582.jpg,1330,can you appreciate inflammation?,yes,
vqa_rad_train_001331_001331,train,data/VQA_RAD/images/train/001331.jpg,img_583.jpg,1331,is there inflammation?,yes,
vqa_rad_train_001332_001332,train,data/VQA_RAD/images/train/001332.jpg,img_584.jpg,1332,is the chest xray underexposed?,yes,
vqa_rad_train_001333_001333,train,data/VQA_RAD/images/train/001333.jpg,img_585.jpg,1333,is this image underexposed?,yes,
vqa_rad_train_001334_001334,train,data/VQA_RAD/images/train/001334.jpg,img_586.jpg,1334,can you appreciate hemorrhage in this image?,yes,
vqa_rad_train_001335_001335,train,data/VQA_RAD/images/train/001335.jpg,img_587.jpg,1335,is there hemorrhage,yes,
vqa_rad_train_001336_001336,train,data/VQA_RAD/images/train/001336.jpg,img_588.jpg,1336,this radiograph contains what foreign body?,sternotomy wires and surgical clips,
vqa_rad_train_001337_001337,train,data/VQA_RAD/images/train/001337.jpg,img_589.jpg,1337,what is the foreign body,sternotomy wires and surgical clips,
vqa_rad_train_001338_001338,train,data/VQA_RAD/images/train/001338.jpg,img_59.jpg,1338,is the descending aortic silhouette of normal contour and size?,yes,
vqa_rad_train_001339_001339,train,data/VQA_RAD/images/train/001339.jpg,img_590.jpg,1339,what is the plane?,coronal,
vqa_rad_train_001340_001340,train,data/VQA_RAD/images/train/001340.jpg,img_591.jpg,1340,what modality is shown?,flair mri,
vqa_rad_train_001341_001341,train,data/VQA_RAD/images/train/001341.jpg,img_592.jpg,1341,do you see a cavitary lesion in this chest xray?,yes,
vqa_rad_train_001342_001342,train,data/VQA_RAD/images/train/001342.jpg,img_593.jpg,1342,is there a cavitary lesion?,yes,
vqa_rad_train_001343_001343,train,data/VQA_RAD/images/train/001343.jpg,img_594.jpg,1343,does this patient have cardiomegaly?,no,
vqa_rad_train_001344_001344,train,data/VQA_RAD/images/train/001344.jpg,img_595.jpg,1344,is this patient intubated?,no,
vqa_rad_train_001345_001345,train,data/VQA_RAD/images/train/001345.jpg,img_596.jpg,1345,is there intraperitoneal hemorrhage present in this image?,yes,
vqa_rad_train_001346_001346,train,data/VQA_RAD/images/train/001346.jpg,img_597.jpg,1346,can the kidneys be visualized in this ct scan?,yes,
vqa_rad_train_001347_001347,train,data/VQA_RAD/images/train/001347.jpg,img_598.jpg,1347,where can omental caking be seen in this image?,left lateral aspect of anterior peritoneum,
vqa_rad_train_001348_001348,train,data/VQA_RAD/images/train/001348.jpg,img_599.jpg,1348,where is the lesion located?,left mid lung,
vqa_rad_train_001349_001349,train,data/VQA_RAD/images/train/001349.jpg,img_6.jpg,1349,is the trachea midline?,yes,
vqa_rad_train_001350_001350,train,data/VQA_RAD/images/train/001350.jpg,img_60.jpg,1350,is there tortuosity of the descending aorta?,yes,
vqa_rad_train_001351_001351,train,data/VQA_RAD/images/train/001351.jpg,img_600.jpg,1351,is this a pa image?,yes,
vqa_rad_train_001352_001352,train,data/VQA_RAD/images/train/001352.jpg,img_601.jpg,1352,does this patient have a pneumothorax?,yes,
vqa_rad_train_001353_001353,train,data/VQA_RAD/images/train/001353.jpg,img_602.jpg,1353,in what ventricle is the enhancing intraventricular mass seen?,4th ventricle,
vqa_rad_train_001354_001354,train,data/VQA_RAD/images/train/001354.jpg,img_603.jpg,1354,what signs of appendicitis are seen in this image?,"fat stranding around the appendix, thickened appendiceal walls, dilated appendix, and an appendicolith is seen as well",
vqa_rad_train_001355_001355,train,data/VQA_RAD/images/train/001355.jpg,img_604.jpg,1355,does this radiograph contain parts of the cardiovascular system?,yes,
vqa_rad_train_001356_001356,train,data/VQA_RAD/images/train/001356.jpg,img_605.jpg,1356,does this patient have a skull fracture?,no,
vqa_rad_train_001357_001357,train,data/VQA_RAD/images/train/001357.jpg,img_606.jpg,1357,does this image show a normal gallbladder?,no,
vqa_rad_train_001358_001358,train,data/VQA_RAD/images/train/001358.jpg,img_607.jpg,1358,is there fat stranding around the appendix?,yes,
vqa_rad_train_001359_001359,train,data/VQA_RAD/images/train/001359.jpg,img_608.jpg,1359,is the heart enlarged?,no,
vqa_rad_train_001360_001360,train,data/VQA_RAD/images/train/001360.jpg,img_609.jpg,1360,how would you describe this lesion?,ring enhancing lesion in the right frontal lobe,
vqa_rad_train_001361_001361,train,data/VQA_RAD/images/train/001361.jpg,img_61.jpg,1361,is the descending aortic silhouette of normal size?,yes,
vqa_rad_train_001362_001362,train,data/VQA_RAD/images/train/001362.jpg,img_610.jpg,1362,is there acute blood present on this head ct?,no,
vqa_rad_train_001363_001363,train,data/VQA_RAD/images/train/001363.jpg,img_611.jpg,1363,does this patient have a pleural effusion?,no,
vqa_rad_train_001364_001364,train,data/VQA_RAD/images/train/001364.jpg,img_612.jpg,1364,was this image taken in the ap or pa plane?,pa,
vqa_rad_train_001365_001365,train,data/VQA_RAD/images/train/001365.jpg,img_613.jpg,1365,what region of the brain shows hyperintensity?,right lenticular nucleus,
vqa_rad_train_001366_001366,train,data/VQA_RAD/images/train/001366.jpg,img_614.jpg,1366,does this xray show an intubated patient?,no,
vqa_rad_train_001367_001367,train,data/VQA_RAD/images/train/001367.jpg,img_615.jpg,1367,is this an axial image?,yes,
vqa_rad_train_001368_001368,train,data/VQA_RAD/images/train/001368.jpg,img_616.jpg,1368,which side is the pneumothorax on?,right side,
vqa_rad_train_001369_001369,train,data/VQA_RAD/images/train/001369.jpg,img_617.jpg,1369,does this image display the cns?,yes,
vqa_rad_train_001370_001370,train,data/VQA_RAD/images/train/001370.jpg,img_618.jpg,1370,is this ct scan enhanced by iv contrast?,yes,
vqa_rad_train_001371_001371,train,data/VQA_RAD/images/train/001371.jpg,img_619.jpg,1371,does this image show a pneumothorax?,no,
vqa_rad_train_001372_001372,train,data/VQA_RAD/images/train/001372.jpg,img_62.jpg,1372,are the vertebral arteries patent in this section?,yes,
vqa_rad_train_001373_001373,train,data/VQA_RAD/images/train/001373.jpg,img_620.jpg,1373,what is represented by the black parts of the image within the large intestine?,air,
vqa_rad_train_001374_001374,train,data/VQA_RAD/images/train/001374.jpg,img_621.jpg,1374,does this image display hydrocephalus?,yes,
vqa_rad_train_001375_001375,train,data/VQA_RAD/images/train/001375.jpg,img_622.jpg,1375,which rib is fractured?,3rd rib,
vqa_rad_train_001376_001376,train,data/VQA_RAD/images/train/001376.jpg,img_623.jpg,1376,in what plane is this mri taken?,axial,
vqa_rad_train_001377_001377,train,data/VQA_RAD/images/train/001377.jpg,img_624.jpg,1377,what type of imaging modality is seen in this image?,x-ray plain film,
